case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_target,out,24497,29446,0.48971627553304037,57.37568730514811,ok,,m128_n128_cm1_cn1_pp1_dyn0_sw8,128,128,,,True,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.45042346318562826,62.380870868722546,ok,,m128_n128_cm1_cn2_pp1_dyn1_sw8,128,128,,,True,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4324117342631022,64.97929095543297,ok,,m128_n128_cm1_cn2_pp1_dyn0_sw4,128,128,,,True,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.48496853510538734,57.937383271926315,ok,,m128_n128_cm2_cn1_pp1_dyn1_sw8,128,128,,,True,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.4669407844543457,60.17424227797923,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw4,128,128,,,True,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.5922890981038411,47.43934673654812,ok,,m128_n160_cm1_cn1_pp1_dyn0_sw8,128,160,,,True,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.4459797223409017,63.00243371098348,ok,,m128_n160_cm1_cn2_pp1_dyn1_sw8,128,160,,,True,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.43964052200317383,63.91086919195005,ok,,m128_n160_cm1_cn2_pp1_dyn0_sw4,128,160,,,True,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.46504745483398435,60.41922733080223,ok,,m128_n160_cm2_cn1_pp1_dyn1_sw8,128,160,,,True,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.47121171951293944,59.62883928750401,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw4,128,160,,,True,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.4067061424255371,69.08626391933542,ok,,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.4234773317972819,66.35020527303186,ok,,m128_n192_cm1_cn2_pp1_dyn1_sw8,128,192,,,True,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.40274025599161783,69.76657405166439,ok,,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.4414527893066406,63.64850007484779,ok,,m128_n192_cm2_cn1_pp1_dyn1_sw8,128,192,,,True,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.42551679611206056,66.0321946159462,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.6599061330159505,42.57849183005901,ok,,m128_n208_cm1_cn1_pp1_dyn0_sw8,128,208,,,True,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.7540746688842773,37.26130720555666,ok,,m128_n208_cm1_cn2_pp1_dyn0_sw4,128,208,,,True,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.5105536142985027,55.034000556105525,ok,,m128_n208_cm2_cn1_pp1_dyn0_sw4,128,208,,,True,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.40275732676188153,69.76361701257761,ok,,m192_n128_cm1_cn1_pp1_dyn0_sw8,192,128,,,True,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.3982410748799642,70.5547711312666,ok,,m192_n128_cm1_cn2_pp1_dyn0_sw4,192,128,,,True,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.42862825393676757,65.55285993202527,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False
