case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_min,out,12176,14395,0.2745258649190267,50.035072318601216,ok,,m128_n160_cm1_cn1_pp1_dyn0_sw8,128,160,,,True,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.22440746625264485,61.20973483603137,ok,,m128_n160_cm1_cn2_pp1_dyn1_sw8,128,160,,,True,True,1,2,1,False,8,9,False
online_min,out,12176,14395,0.22235306104024252,61.7752750526068,ok,,m128_n160_cm1_cn2_pp1_dyn0_sw4,128,160,,,True,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.23078400293986004,59.51851657642619,ok,,m128_n160_cm2_cn1_pp1_dyn1_sw8,128,160,,,True,True,2,1,1,False,8,9,False
online_min,out,12176,14395,0.23071573575337728,59.536127692794274,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw4,128,160,,,True,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.2040533383687337,67.31534810632998,ok,,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.2145664056142171,64.01711146360329,ok,,m128_n192_cm1_cn2_pp1_dyn1_sw8,128,192,,,True,True,1,2,1,False,8,9,False
online_min,out,12176,14395,0.2025514602661133,67.81447779494513,ok,,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.2249706745147705,61.05649784878169,ok,,m128_n192_cm2_cn1_pp1_dyn1_sw8,128,192,,,True,True,2,1,1,False,8,9,False
online_min,out,12176,14395,0.2198549270629883,62.4772057103579,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.3440256118774414,39.927031681128,ok,,m128_n208_cm1_cn1_pp1_dyn0_sw8,128,208,,,True,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.41979093551635743,32.720862559012595,ok,,m128_n208_cm1_cn2_pp1_dyn0_sw4,128,208,,,True,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.2687701225280762,51.10657901759586,ok,,m128_n208_cm2_cn1_pp1_dyn0_sw4,128,208,,,True,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.203057066599528,67.64562166969658,ok,,m192_n128_cm1_cn1_pp1_dyn0_sw8,192,128,,,True,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.19781120618184408,69.43955183167367,ok,,m192_n128_cm1_cn2_pp1_dyn0_sw4,192,128,,,True,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.2386240005493164,57.56303419995361,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.446054458618164,48.25003858592998,ok,,m256_n128_cm2_cn1_pp0_dyn0_sw8,256,128,,,False,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.5396522521972655,45.31684562284072,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw8,256,160,,,False,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.277732213338216,54.60626467528357,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw8,256,192,,,False,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.1258431752522786,61.97327030920445,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.1452714284261067,60.92196285867987,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.2558570861816407,55.55742304868518,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw8,128,128,,,True,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.258404286702474,55.44496642530813,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw8,128,160,,,True,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.1833855946858725,58.95980459708351,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.398581314086914,49.88782755991158,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw8,192,128,,,True,False,2,1,1,False,8,9,False
online_max,gated,28940,36560,1.3850196838378905,50.376311788106676,ok,,m256_n128_cm1_cn1_pp0_dyn0_sw8,256,128,,,False,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.4721514383951824,47.394705195372,ok,,m256_n128_cm2_cn1_pp0_dyn0_sw4,256,128,,,False,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.3330645243326822,52.33968960400451,ok,,m256_n160_cm1_cn1_pp0_dyn0_sw8,256,160,,,False,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.5418688456217449,45.251698044101474,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw4,256,160,,,False,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.196456527709961,58.31568620318174,ok,,m256_n192_cm1_cn1_pp0_dyn0_sw8,256,192,,,False,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.3119637807210287,53.18148599143273,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw4,256,192,,,False,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.1894208272298177,58.660637033053455,ok,,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.2921899159749348,53.99530097171561,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.2373631795247395,56.3877967117798,ok,,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.249783452351888,55.8274181774312,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.318167495727539,52.931197023010334,ok,,m128_n128_cm1_cn1_pp1_dyn0_sw8,128,128,,,True,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.3215274810791016,52.796619385250764,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw4,128,128,,,True,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.4394346872965496,48.47193418460964,ok,,m128_n160_cm1_cn1_pp1_dyn0_sw8,128,160,,,True,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.569546635945638,44.45371792577886,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw4,128,160,,,True,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.3314411163330078,52.403506673915665,ok,,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.322698720296224,52.74986839788939,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False
online_max,gated,28940,36560,1.48808962504069,46.88708411885787,ok,,m192_n128_cm1_cn1_pp1_dyn0_sw8,192,128,,,True,False,1,1,1,False,8,9,False
online_max,gated,28940,36560,1.4721983591715495,47.39319466769778,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5602901458740235,62.26433209604421,ok,,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.597710927327474,58.366160158433665,ok,,m256_n128_cm2_cn1_pp0_dyn0_sw8,256,128,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5706858952840169,61.13011027805282,ok,,m256_n160_cm1_cn2_pp0_dyn0_sw8,256,160,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.6062400182088216,57.54501627245697,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw8,256,160,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5465599695841471,63.82847931469353,ok,,m256_n192_cm1_cn2_pp0_dyn0_sw8,256,192,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5671061197916667,61.51598527213405,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw8,256,192,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.6170538584391276,56.536542533074154,ok,,m256_n208_cm1_cn2_pp0_dyn0_sw8,256,208,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.6109866460164388,57.09796104431165,ok,,m256_n208_cm2_cn1_pp0_dyn0_sw8,256,208,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5360405604044597,65.08106716125845,ok,,m128_n224_cm1_cn2_pp0_dyn0_sw8,128,224,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5287487983703614,65.97857398515606,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5302165349324545,65.79593319790654,ok,,m128_n256_cm1_cn2_pp0_dyn0_sw8,128,256,,,False,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5566207885742187,62.67479122043177,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5099669456481933,68.40853512279958,ok,,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5322496096293131,65.5446074204503,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw8,128,128,,,True,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5401173273722331,64.58983991972318,ok,,m128_n160_cm1_cn2_pp1_dyn0_sw8,128,160,,,True,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5482175827026368,63.635484912500715,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw8,128,160,,,True,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.519861348470052,67.10653103084266,ok,,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5340330759684245,65.32571348615107,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.9428223927815755,37.00176404372201,ok,,m128_n208_cm1_cn2_pp1_dyn0_sw8,128,208,,,True,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.6148074467976888,56.743118344695354,ok,,m128_n208_cm2_cn1_pp1_dyn0_sw8,128,208,,,True,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.4951807975769043,70.4512208137943,ok,,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5146431922912598,67.78694877420556,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw8,192,128,,,True,False,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5813098907470703,60.01289891697421,ok,,m256_n128_cm1_cn1_pp0_dyn0_sw8,256,128,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5698218663533529,61.22280272622602,ok,,m256_n128_cm1_cn2_pp0_dyn1_sw8,256,128,,,False,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.580945078531901,60.050584817761866,ok,,m256_n128_cm1_cn2_pp0_dyn0_sw4,256,128,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.6019285202026368,57.95720013581844,ok,,m256_n128_cm2_cn1_pp0_dyn1_sw8,256,128,,,False,True,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5993557612101237,58.20598377565407,ok,,m256_n128_cm2_cn1_pp0_dyn0_sw4,256,128,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5704085032145182,61.15983810942831,ok,,m256_n160_cm1_cn1_pp0_dyn0_sw8,256,160,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5718037287394205,61.01060549176546,ok,,m256_n160_cm1_cn2_pp0_dyn1_sw8,256,160,,,False,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5624575932820638,62.02439460239702,ok,,m256_n160_cm1_cn2_pp0_dyn0_sw4,256,160,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.6061674753824869,57.55190294700058,ok,,m256_n160_cm2_cn1_pp0_dyn1_sw8,256,160,,,False,True,2,1,1,False,8,9,False
online_max,out,28940,36560,0.6086655934651692,57.315695329898084,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw4,256,160,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5374783833821615,64.90696703617253,ok,,m256_n192_cm1_cn1_pp0_dyn0_sw8,256,192,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.538594118754069,64.77250771609488,ok,,m256_n192_cm1_cn2_pp0_dyn1_sw8,256,192,,,False,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5343104044596354,65.29180682551491,ok,,m256_n192_cm1_cn2_pp0_dyn0_sw4,256,192,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5574975967407226,62.576219012950915,ok,,m256_n192_cm2_cn1_pp0_dyn1_sw8,256,192,,,False,True,2,1,1,False,8,9,False
